artist,track,playcount,listeners
2Pac,All Eyez on Me (ft. Big Syke),4667339,677919
2Pac,I Get Around,3258001,559938
2Pac,Hail Mary,2211590,506058
2Pac,Life Goes On,4327013,472278
2Pac,So Many Tears,2059024,443339
2Pac,Me Against the World,1758982,393461
2Pac,2 Of Amerikaz Most Wanted,1612623,389468
2Pac,Temptations,1302033,360495
2Pac,Can't C Me,2269523,355245
2Pac,Ghetto Gospel,2092706,353430
2Pac,I Ain't Mad at Cha,1178169,308106
2Pac,2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg),1721704,304754
2Pac,California Love,1256479,280500
2Pac,Heartz of Men,1106313,269351
2Pac,Picture Me Rollin',968217,259954
2Pac,Shorty Wanna Be a Thug,1772721,252013
2Pac,How Do U Want It (Ft. K-Ci & JoJo),1268976,247416
2Pac,All Eyez on Me,1115068,239583
2Pac,Brenda's Got a Baby,961573,220429
2Pac,Only God Can Judge Me (ft. Rappin' 4-Tay),1272389,212154
2Pac,"All About U (ft. Nate Dogg, Snoop Dogg, Fatal, Yani Hadati)",1241941,211875
2Pac,Old School,778106,199009
2Pac,How Do U Want It,942668,186065
2Pac,No More Pain,746160,178438
2Pac,Trapped,608651,173716
2Pac,All About U,681287,173633
2Pac,Hit 'Em Up,781853,172257
2Pac,Only God Can Judge Me,726367,162984
2Pac,Death Around the Corner,618723,153921
2Pac,If I Die 2Nite,705008,149794
2Pac,To Live & Die In L.A.,704995,147759
2Pac,Lil' Homies,662086,138483
2Pac,Holla at Me,660586,137842
2Pac,It Ain't Easy,651463,137525
2Pac,Check Out Time,584929,136674
2Pac,Ratha Be Ya Nigga (ft. Richie Rich),795364,134705
2Pac,Fuck the World,502218,133888
2Pac,Heaven Ain't Hard 2 Find,520885,126877
2Pac,Runnin' (Dying to Live),651290,126661
2Pac,Lord Knows,485484,121307
2Pac,How Do You Want It,433650,117915
2Pac,Better Dayz,636089,116902
2Pac,Intro,444306,116763
3 Doors Down,Kryptonite,15466040,1774132
3 Doors Down,Here Without You,12748077,1628614
3 Doors Down,When I'm Gone,6152111,907791
3 Doors Down,It's Not My Time,3402221,543457
3 Doors Down,Be Like That,2405219,485474
3 Doors Down,Loser,2411522,471142
3 Doors Down,Away from the Sun,2711306,442318
3 Doors Down,Let Me Go,2701511,439572
3 Doors Down,Landing in London,1718206,291282
3 Doors Down,Duck and Run,1262172,273765
3 Doors Down,Let Me Be Myself,1392706,266345
3 Doors Down,The Road I'm On,1122976,230542
3 Doors Down,Changes,1116431,228366
3 Doors Down,Ticket to Heaven,1062172,217459
3 Doors Down,Behind Those Eyes,1043435,215759
3 Doors Down,Life of My Own,858843,205804
3 Doors Down,Going Down in Flames,1108824,202814
3 Doors Down,It's Not Me,900440,199092
3 Doors Down,Not Enough,797774,195803
3 Doors Down,I Feel You,849282,189438
3 Doors Down,Running Out of Days,836459,188791
3 Doors Down,So I Need You,836243,184662
3 Doors Down,By My Side,760359,179835
3 Doors Down,Here by Me,894446,173707
3 Doors Down,Be Somebody,841809,172777
3 Doors Down,Dangerous Game,730011,172484
3 Doors Down,Right Where I Belong,767897,171001
3 Doors Down,Citizen/Soldier,976543,166644
3 Doors Down,Train,827729,161173
3 Doors Down,Down Poison,661828,161012
3 Doors Down,Better Life,704815,160672
3 Doors Down,Smack,621799,157128
3 Doors Down,The Real Life,759267,156675
3 Doors Down,Sarah Yellin',632907,152243
3 Doors Down,My World,634697,135626
3 Doors Down,Here Without You - Acoustic Version,595328,133388
3 Doors Down,Live for Today,524677,122226
3 Doors Down,Pages,678261,121636
3 Doors Down,Never Will I Break,520780,121210
3 Doors Down,Father's Son,552235,117115
3 Doors Down,When You're Young,629676,117081
3 Doors Down,Your Arms Feel Like Home,620736,115838
3 Doors Down,It's the Only One You've Got,584269,108814
3 Doors Down,Give It to Me,512669,102564
3 Doors Down,This Time,376103,99856
3 Doors Down,These Days,514263,97583
3 Doors Down,Runaway,516679,96788
3 Doors Down,She Don't Want the World,528110,91757
3 Doors Down,When It's Over,467261,91297
3 Doors Down,The Road Im On,310482,73922
38 Special,Hold on Loosely,566167,131353
38 Special,Caught Up in You,423435,101924
38 Special,Rockin' Into the Night,122867,37738
38 Special,Second Chance,120665,35790
38 Special,Back Where You Belong,110600,35582
38 Special,If I'd Been the One,108772,33048
38 Special,Fantasy Girl,87955,29346
38 Special,Wild-Eyed Southern Boys,48059,18471
38 Special,Like No Other Night,52922,18448
38 Special,Stone Cold Believer,39160,15568
38 Special,"Teacher, Teacher",32442,11561
38 Special,Back to Paradise,34760,10789
38 Special,Twentieth Century Fox,29760,10484
38 Special,Somebody Like You,31451,10291
38 Special,You Keep Runnin' Away,19114,7322
38 Special,Jimmy Gillum,9908,6524
38 Special,Chain Lightnin',18879,6390
38 Special,Last Thing I Ever Do,9428,5757
38 Special,Tear It Up,6429,4258
38 Special,Same Old Feeling,10932,4108
38 Special,Take Me Back,10334,4091
38 Special,The Sound of Your Voice,8388,3756
38 Special,Rebel to Rebel,8428,3567
38 Special,Rough Housin',8888,3471
38 Special,"You Be The Dam, I'll Be The Water",5291,3464
38 Special,Can't Shake It,5156,3434
38 Special,Rough-Housin',11171,3364
38 Special,Bone Against Steel,5549,3359
38 Special,Burning Bridges,5168,3237
38 Special,SIgns Of Love,5042,3115
38 Special,First Time Around,8266,3084
38 Special,You Definitely Got Me,4980,3013
38 Special,Don't Wanna Get It Dirty,4765,2999
38 Special,Trooper With an Attitude,11149,2872
38 Special,Long Time Gone,8471,2835
38 Special,Back Alley Sally,7060,2649
38 Special,Treasure,4058,2595
38 Special,Money Honey,6537,2562
38 Special,One Time for Old Times,7241,2456
38 Special,So Caught Up In You,12942,2217
38 Special,Honky Tonk Dancer,6465,2208
38 Special,Bring It On,5931,2146
38 Special,Throw Out the Line,5504,2023
38 Special,Fade to Blue,6984,2009
38 Special,Long Distance Affair,6379,2002
38 Special,See Me in Your Eyes,5155,1927
38 Special,Once in a Lifetime,4835,1767
38 Special,One in a Million,4613,1742
38 Special,Take 'em Out,5805,1614
38 Special,Robin Hood,4357,1558
3OH!3,DONTTRUSTME,6953611,718537
3OH!3,Starstrukk (feat. Katy Perry),3845913,465980
3OH!3,My First Kiss (feat. Ke$ha),2743878,457247
3OH!3,Starstrukk,3308721,423564
3OH!3,Richman,3850687,346393
3OH!3,Don't Trust Me,3642101,307386
3OH!3,Dirty Mind,1272347,176549
3OH!3,Touchin on My,1541994,167098
3OH!3,Double Vision,1453709,151412
3OH!3,Chokechain,1200639,143831
3OH!3,Tapp,833569,125263
3OH!3,Still Around,1081436,106592
3OH!3,Dont Trust Me,1453661,105070
3OH!3,Photofinnish,739295,98448
3OH!3,Punkbitch,752946,91175
3OH!3,Holler Til You Pass Out,747103,89861
3OH!3,I'm Not Your Boyfriend Baby,828871,79982
3OH!3,My First Kiss - Feat. Ke$ha,327988,79042
3OH!3,We Are Young,585253,78214
3OH!3,My First Kiss,335065,72515
3OH!3,Follow Me Down,338068,72176
3OH!3,Déjà Vu,561642,71648
3OH!3,I Can Do Anything,539897,69171
3OH!3,Beaumont,381894,68789
3OH!3,IMNOTYOURBOYFRIENDBABY,455575,68328
3OH!3,House Party,468952,64719
3OH!3,Colorado Sunrise,708070,64717
3OH!3,R.I.P.,594476,62756
3OH!3,Im Not Your Boyfriend Baby,668151,62240
3OH!3,I'm Not the One,471950,58921
3OH!3,Electroshock,484302,58091
3OH!3,Punkb*tch,510464,57408
3OH!3,I Can't Do It Alone,519294,56274
3OH!3,I Know How to Say,482357,55208
3OH!3,I Cant Do It Alone,487729,51678
3OH!3,See You Go,416048,51065
3OH!3,Love 2012,377065,50203
3OH!3,Streets of Gold,427949,49091
3OH!3,Don't Dance,399143,46876
3OH!3,LONELY MACHINES,275616,45471
3OH!3,ICANTDOITALONE,331172,43643
3OH!3,starstrukk (feat. katyperry),193296,42313
3OH!3,Hott,266475,41374
3OH!3,Hornz,260266,37423
3OH!3,Colorado Sunshine,330024,35261
3OH!3,coloradosunrise,222723,34829
3OH!3,You're Gonna Love This,185769,32343
3OH!3,STARSTRUKK - FEAT. KATYPERRY,128757,31551
3OH!3,Back to Life,150448,29844
3OH!3,Dance With Me,230024,29730
5 Seconds Of Summer,Youngblood,12457708,1082303
5 Seconds Of Summer,She Looks So Perfect,9996961,1043551
5 Seconds Of Summer,Teeth,11249702,871497
5 Seconds Of Summer,Ghost of You,7151077,515954
5 Seconds Of Summer,Amnesia,4510236,495609
5 Seconds Of Summer,She's Kinda Hot,3994793,489150
5 Seconds Of Summer,Easier,5537022,429631
5 Seconds Of Summer,Lie to Me,3269886,304740
5 Seconds Of Summer,Want You Back,3318977,292179
5 Seconds Of Summer,Don't Stop,2516494,278079
5 Seconds Of Summer,English Love Affair,3466912,259858
5 Seconds Of Summer,Old Me,2850265,230364
5 Seconds Of Summer,Good Girls,1854966,230356
5 Seconds Of Summer,Heartbreak Girl,2447788,227023
5 Seconds Of Summer,Valentine,2468978,216674
5 Seconds Of Summer,Lover of Mine,3081178,212142
5 Seconds Of Summer,Wildflower,2637653,200170
5 Seconds Of Summer,Lie to Me (feat. Julia Michaels),1446707,199704
5 Seconds Of Summer,No Shame,3242313,195791
5 Seconds Of Summer,Jet Black Heart,2190511,194982
5 Seconds Of Summer,Bad Omens,3625483,191958
5 Seconds Of Summer,COMPLETE MESS,2632450,189754
5 Seconds Of Summer,Voodoo Doll,1927794,176950
5 Seconds Of Summer,Disconnected,2213711,176661
5 Seconds Of Summer,BLENDER,2852129,163391
5 Seconds Of Summer,Red Desert,2247933,159754
5 Seconds Of Summer,If Walls Could Talk,1984230,159311
5 Seconds Of Summer,Talk Fast,2061742,157672
5 Seconds Of Summer,Beside You,1686217,156529
5 Seconds Of Summer,More,2197063,151592
5 Seconds Of Summer,Babylon,1994321,146571
5 Seconds Of Summer,Me Myself & I,2243532,142532
5 Seconds Of Summer,Best Years,1734149,137910
5 Seconds Of Summer,Why Won’t You Love Me,1618004,136166
5 Seconds Of Summer,NOT OK,2192693,134542
5 Seconds Of Summer,Kiss Me Kiss Me,1089395,134304
5 Seconds Of Summer,18,1196209,133995
5 Seconds Of Summer,Lonely Heart,1874644,133547
5 Seconds Of Summer,Not in the Same Way,1960322,130185
5 Seconds Of Summer,Moving Along,1613208,129926
5 Seconds Of Summer,High,1707619,127481
5 Seconds Of Summer,End Up Here,1200834,124727
5 Seconds Of Summer,Thin White Lies,1854196,124535
5 Seconds Of Summer,Long Way Home,1119201,123983
5 Seconds Of Summer,2011,1614010,122689
5 Seconds Of Summer,Everything I Didn't Say,943214,118289
5 Seconds Of Summer,Empty Wallets,1271813,114421
5 Seconds Of Summer,Better Man,1156389,113244
5 Seconds Of Summer,Telephone Busy,1669910,111039
5 Seconds Of Summer,Close as Strangers,1267207,110782
50 Cent,In Da Club,14113347,2301844
50 Cent,Candy Shop,7360659,1522503
50 Cent,P.I.M.P.,7193145,1257251
50 Cent,21 Questions,7223304,981293
50 Cent,Just A Lil Bit,5238431,966010
50 Cent,Many Men (Wish Death),8397191,956729
50 Cent,If I Can't,3257795,650287
50 Cent,Disco Inferno,2794699,649463
50 Cent,Ayo Technology,4826891,647213
50 Cent,Window Shopper,3138154,464743
50 Cent,Baby By Me,3714567,439876
50 Cent,What Up Gangsta,1554782,344227
50 Cent,Patiently Waiting,1797813,301649
50 Cent,Wanksta,1149993,243266
50 Cent,High All The Time,1131957,237736
50 Cent,Back Down,1045132,234813
50 Cent,Patiently Waiting (feat. Eminem),552886,226225
50 Cent,Heat,1087338,213316
50 Cent,When It Rains It Pours,1239219,213162
50 Cent,I Get Money,1019001,186314
50 Cent,Best Friend - remix,792325,173529
50 Cent,Hustler's Ambition,1080548,172629
50 Cent,Best Friend,1179564,169436
50 Cent,God Gave Me Style,722050,164674
50 Cent,Straight to the Bank,824424,159150
50 Cent,Outta Control - remix,753194,145074
50 Cent,Get In My Car,522931,142972
50 Cent,Don't Push Me,629896,140268
50 Cent,U Not Like Me,680483,140250
50 Cent,P.I.M.P. - Snoop Dogg Remix,562746,133014
50 Cent,Gotta Make It To Heaven,467111,131354
50 Cent,I'm Supposed to Die Tonight,574545,130514
50 Cent,Poor Lil Rich,463881,129034
50 Cent,Piggy Bank,437889,127171
50 Cent,Outta Control,520796,120833
50 Cent,Blood Hound,481464,118332
50 Cent,I'll Still Kill,540203,112484
50 Cent,Like My Style,403595,111483
50 Cent,In My Hood,422034,111024
50 Cent,Ryder Music,459586,103702
50 Cent,I'm The Man,691349,98604
50 Cent,Hate It Or Love It - G-Unit Remix,498332,96581
50 Cent,21 Questions (Featuring Nate D,237647,92297
50 Cent,Amusement Park,334974,90057
50 Cent,Position Of Power,357424,87424
50 Cent,In da Club (dirty),214096,84586
50 Cent,Get Up,511985,82964
50 Cent,My Life,369527,82128
50 Cent,Intro,330336,82007
50 Cent,This Is 50,258714,77940
6ix9ine,GOOBA,2491483,318610
6ix9ine,GUMMO,2266625,309229
6ix9ine,BILLY,2708056,292059
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),1802859,283423
6ix9ine,KEKE,2190105,245997
6ix9ine,FEFE,1565124,236935
6ix9ine,MALA (feat. Anuel AA),2070732,224160
6ix9ine,GOTTI,1649217,183689
6ix9ine,KOODA,1276187,162553
6ix9ine,TROLLZ (with Nicki Minaj),1398258,114682
6ix9ine,KIKA (feat. Tory Lanez),627813,107402
6ix9ine,BEBE (feat. Anuel AA),608983,105259
6ix9ine,TATI (feat. DJ SPINKING),547523,103238
6ix9ine,KIKA,608712,94593
6ix9ine,BEBE,529623,91460
6ix9ine,Tati,616095,88119
6ix9ine,WAKA (feat. A Boogie Wit Da Hoodie),600509,83590
6ix9ine,STOOPID,457761,81535
6ix9ine,TROLLZ,427946,75739
6ix9ine,MALA,667152,72216
6ix9ine,MAMA,536677,71696
6ix9ine,STOOPID (feat. Bobby Shmurda),323189,71141
6ix9ine,TIC TOC (Feat. Lil Baby),284942,59610
6ix9ine,WAKA,511088,59522
6ix9ine,MAMA (feat. Nicki Minaj & Kanye West),348314,55968
6ix9ine,PUNANI,334410,48429
6ix9ine,"FEFE (feat. Nicki Minaj, Murda Beatz)",247193,46447
6ix9ine,KANGA (feat. Kanye West),238048,46019
6ix9ine,YAYA,346366,45035
6ix9ine,RONDO,240440,44641
6ix9ine,93,236532,40191
6ix9ine,TIC TOC,217573,38198
6ix9ine,"MAMA (feat. Nicki Minaj, Kanye West)",304126,37672
6ix9ine,kanga,195064,36007
6ix9ine,GINÉ,263307,34935
6ix9ine,BUBA,183274,33895
6ix9ine,DOOWEE,184322,33444
6ix9ine,WONDO,154314,31684
6ix9ine,CHOCOLATÉ,200517,29387
6ix9ine,FEEFA (feat. Gunna),138312,28383
6ix9ine,MOOKY,139416,26683
6ix9ine,Rondo (Feat. Tory Lanez & Young Thug),119178,23952
6ix9ine,GUMMO - Remix,81994,21436
6ix9ine,LOCKED UP PT. 2,105453,21000
6ix9ine,FEEFA,123027,20686
6ix9ine,DUMMY (feat. TrifeDrew),79412,19362
6ix9ine,Shaka Laka (feat. Kodak Black),108278,17117
6ix9ine,TUTU,82729,15389
6ix9ine,DUMMY,73685,14406
6ix9ine,TROLLZ - Alternate Edition (with Nicki Minaj),104916,11429
98 Degrees,Because of You,153531,47301
98 Degrees,I Do (Cherish You),170533,41032
98 Degrees,The Hardest Thing,166207,37949
98 Degrees,Give Me Just One Night (Una Noche),51999,15353
98 Degrees,My Everything,88855,12647
98 Degrees,Fly With Me,31096,11579
98 Degrees,Still,30099,10504
98 Degrees,If She Only Knew,27819,9654
98 Degrees,Invisible Man (Bonus Track),15918,9195
98 Degrees,Invisible Man,60980,9045
98 Degrees,True To Your Heart (Featuring Stevie Wonder),15307,8754
98 Degrees,She's Out of My Life,19890,7983
98 Degrees,Intro,14274,7502
98 Degrees,This Gift,35915,7415
98 Degrees,Do You Wanna Dance,15018,6884
98 Degrees,Heat It Up,14801,6188
98 Degrees,To Me You're Everything,12955,5708
98 Degrees,True To Your Heart,25849,5674
98 Degrees,Give It Up (interlude),10898,5442
98 Degrees,Give Me Just One Night,23677,5106
98 Degrees,Christmas Wish,11519,3216
98 Degrees,It's All Because of You,18201,3180
98 Degrees,I Do,11977,2430
98 Degrees,Always You and I,14538,2330
98 Degrees,I'll Be Home For Christmas,7921,2268
98 Degrees,The Way You Want Me To,10802,2154
98 Degrees,Silent Night,7735,2063
98 Degrees,Stay the Night,9323,1903
98 Degrees,Little Drummer Boy,6583,1888
98 Degrees,Dizzy,7845,1827
98 Degrees,God Rest Ye Merry Gentlemen,6127,1804
98 Degrees,Yesterday's Letter,9022,1800
98 Degrees,You Should Be Mine,8732,1774
98 Degrees,If Every Day Could Be Christmas,6297,1671
98 Degrees,Ave Maria,6287,1645
98 Degrees,Why (Are We Still Friends),11244,1621
98 Degrees,You Don't Know,9071,1621
98 Degrees,Never Giving Up,5642,1570
98 Degrees,O Holy Night,5579,1557
98 Degrees,The Way You Do,6297,1552
98 Degrees,Heaven's Missing An Angel,7389,1478
98 Degrees,Was It Something I Didn't Say,8253,1432
98 Degrees,This Gift (Pop Version),5164,1386
98 Degrees,I'll Give It All (interlude),6189,1383
98 Degrees,Hardest Thing,4164,1088
98 Degrees,The Christmas Song (Chestnuts Roasting on an Open Fire),3453,1018
98 Degrees,Take My Breath Away,5345,997
98 Degrees,If Everyday Could Be Christmas,2767,842
98 Degrees,He'll Never Be...(What I Used To Be To You),3379,837
98 Degrees,Oh Holy Night,2510,748
A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),8750970,798192
A Boogie Wit da Hoodie,Look Back At It,6559416,559936
A Boogie Wit da Hoodie,My Shit,6701052,491210
A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),4110654,406233
A Boogie Wit da Hoodie,Still Think About You,6045237,389067
A Boogie Wit da Hoodie,Secrets,5430627,329331
A Boogie Wit da Hoodie,Jungle,3923105,307792
A Boogie Wit da Hoodie,Me and My Guitar,4155470,256178
A Boogie Wit da Hoodie,Demons and Angels (feat. Juice WRLD),3179466,245308
A Boogie Wit da Hoodie,Startender (feat. Offset and Tyga),1660180,178728
A Boogie Wit da Hoodie,Man in the Mirror,2056862,173926
A Boogie Wit da Hoodie,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",1588603,169137
A Boogie Wit da Hoodie,Love Drugs and Sex,1739203,142201
A Boogie Wit da Hoodie,D.T.B. (Interlude),1684837,137194
A Boogie Wit da Hoodie,Skeezers,1448722,117944
A Boogie Wit da Hoodie,Just Like Me (feat. Young Thug),1122712,113973
A Boogie Wit da Hoodie,Say A',908017,104136
A Boogie Wit da Hoodie,Reply (feat. Lil Uzi Vert),1000599,103519
A Boogie Wit da Hoodie,Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again),634737,94704
A Boogie Wit da Hoodie,Timeless (feat. DJ SPINKING),972342,93663
A Boogie Wit da Hoodie,Mood Swings,803400,92320
A Boogie Wit da Hoodie,Come Closer (feat. Queen Naija),832068,84975
A Boogie Wit da Hoodie,24 Hours (feat. Lil Durk),913057,84345
A Boogie Wit da Hoodie,Friend Zone,762268,84102
A Boogie Wit da Hoodie,Water (Drowning Pt. 2) [feat. Kodak Black],661721,82077
A Boogie Wit da Hoodie,Fall In Love,816554,76592
A Boogie Wit da Hoodie,Bleed,808720,75769
A Boogie Wit da Hoodie,Did Me Wrong,572635,72511
A Boogie Wit da Hoodie,Luv Is Art (feat. Lil Uzi Vert),813916,67907
A Boogie Wit da Hoodie,King Of My City,635993,66774
A Boogie Wit da Hoodie,Last Time (feat. G Herbo),677639,65111
A Boogie Wit da Hoodie,B.R.O. (Better Ride Out) [feat. Roddy Ricch],516061,64821
A Boogie Wit da Hoodie,Take Shots (feat. Tory Lanez),493977,64261
A Boogie Wit da Hoodie,24 Hours (feat. Lil Durk) [Bonus],530942,62716
A Boogie Wit da Hoodie,Beasty,547727,60320
A Boogie Wit da Hoodie,Might Not Give Up (feat. Young Thug),602007,60260
A Boogie Wit da Hoodie,4 Min Convo (Favorite Song),766623,59920
A Boogie Wit da Hoodie,Pull Up (feat. NAV),432822,59504
A Boogie Wit da Hoodie,Undefeated (feat. 21 Savage),394119,59320
A Boogie Wit da Hoodie,Blood On My Denim,718283,58354
A Boogie Wit da Hoodie,Odee,536230,58310
A Boogie Wit da Hoodie,Savage,525062,57108
A Boogie Wit da Hoodie,No Promises,531048,56591
A Boogie Wit da Hoodie,Flood My Wrist (feat. Lil Uzi Vert),394637,56423
A Boogie Wit da Hoodie,Thug Love,596199,55767
A Boogie Wit da Hoodie,MVP (feat. G-Eazy),275799,55434
A Boogie Wit da Hoodie,Voices In My Head,467027,54502
A Boogie Wit da Hoodie,DTB 4 Life,635611,54487
A Boogie Wit da Hoodie,It's Crazy (feat. Melody),620733,54332
A Boogie Wit da Hoodie,Glasses,591431,48197
A Tribe Called Quest,Can I Kick It?,6767043,973777
A Tribe Called Quest,Electric Relaxation,8067990,970114
A Tribe Called Quest,Check the Rhime,5087684,734593
A Tribe Called Quest,Jazz (We've Got),4815228,705712
A Tribe Called Quest,Buggin' Out,3947784,643694
A Tribe Called Quest,Excursions,3585219,565575
A Tribe Called Quest,Award Tour,3139742,529464
A Tribe Called Quest,Butter,2429606,446496
A Tribe Called Quest,Find a Way,2581206,431598
A Tribe Called Quest,Steve Biko (Stir It Up),2226161,405640
A Tribe Called Quest,The Hop,2162869,386249
A Tribe Called Quest,Vibes and Stuff,1739361,376108
A Tribe Called Quest,Rap Promoter,1786590,374143
A Tribe Called Quest,Oh My God,1514890,337416
A Tribe Called Quest,Bonita Applebum,1874658,335071
A Tribe Called Quest,Sucka Nigga,1588682,322242
A Tribe Called Quest,Luck Of Lucien,1356472,293606
A Tribe Called Quest,Everything Is Fair,1264257,291362
A Tribe Called Quest,I Left My Wallet in El Segundo,1238898,290762
A Tribe Called Quest,Scenario,1328571,285866
A Tribe Called Quest,Verses from the Abstract,1296107,281220
